Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Feb 23, 2023",562.5,562.5,562.5,562.5,562.5,-,7,25,07/15/2025
"Feb 22, 2023",562.5,562.5,562,562.5,562.5,14,7,25,07/15/2025
"Feb 21, 2023",562.5,562.5,562.5,562.5,562.5,-,7,25,07/15/2025
"Feb 17, 2023",561.25,561.25,561.25,561.25,561.25,-,7,25,07/15/2025
"Feb 16, 2023",561.25,561.25,561.25,561.25,561.25,-,7,25,07/15/2025
"Feb 15, 2023",561.5,561.5,561.5,561.5,561.5,-,7,25,07/15/2025
"Feb 14, 2023",558.75,562.25,558.75,562.25,562.25,2,7,25,07/15/2025
"Feb 13, 2023",562.25,562.25,562.25,562.25,562.25,-,7,25,07/15/2025
"Feb 10, 2023",562,562,562,562,562,-,7,25,07/15/2025
"Feb 09, 2023",558,558,558,558,558,-,7,25,07/15/2025
"Feb 08, 2023",558.75,558.75,558.75,558.75,558.75,-,7,25,07/15/2025
"Feb 07, 2023",558.75,558.75,558.75,558.75,558.75,-,7,25,07/15/2025
"Feb 06, 2023",561.25,561.25,561.25,561.25,561.25,2,7,25,07/15/2025
"Feb 03, 2023",562,562,562,562,562,-,7,25,07/15/2025
"Feb 02, 2023",562.75,562.75,562.75,562.75,562.75,-,7,25,07/15/2025
"Feb 01, 2023",562.75,562.75,562.75,562.75,562.75,-,7,25,07/15/2025
"Jan 31, 2023",560.25,560.25,560.25,560.25,560.25,-,7,25,07/15/2025
"Jan 30, 2023",559.25,559.25,559.25,559.25,559.25,1,7,25,07/15/2025
"Jan 27, 2023",554.25,554.25,554.25,554.25,554.25,-,7,25,07/15/2025
"Jan 26, 2023",556,556,556,556,556,-,7,25,07/15/2025
"Jan 25, 2023",553.75,553.75,553.75,553.75,553.75,-,7,25,07/15/2025
"Jan 24, 2023",556,556,556,556,556,-,7,25,07/15/2025
"Jan 23, 2023",553.5,553.5,553.5,553.5,553.5,-,7,25,07/15/2025
"Jan 20, 2023",555.75,555.75,555.75,555.75,555.75,-,7,25,07/15/2025
"Jan 19, 2023",556.5,556.5,556.5,556.5,556.5,-,7,25,07/15/2025
"Jan 18, 2023",561.25,561.25,561.25,561.25,561.25,-,7,25,07/15/2025
"Jan 17, 2023",563,563,563,563,563,-,7,25,07/15/2025
"Jan 13, 2023",559.25,559.25,559.25,559.25,559.25,3,7,25,07/15/2025
"Jan 12, 2023",557.25,557.25,557.25,557.25,557.25,2,7,25,07/15/2025
"Jan 11, 2023",556.5,556.5,556.5,556.5,556.5,-,7,25,07/15/2025
"Jan 10, 2023",560,560,559,559,559,8,7,25,07/15/2025
"Jan 09, 2023",562.25,562.25,562.25,562.25,562.25,-,7,25,07/15/2025
"Jan 06, 2023",563.5,563.5,563.5,563.5,563.5,-,7,25,07/15/2025
"Jan 05, 2023",564.25,564.25,564.25,564.25,564.25,-,7,25,07/15/2025
"Jan 04, 2023",561.25,561.25,561.25,561.25,561.25,-,7,25,07/15/2025
"Jan 03, 2023",567.25,568,567.25,567.25,567.25,4,7,25,07/15/2025
"Dec 30, 2022",566,566,565,565,565,1,7,25,07/15/2025
"Dec 29, 2022",567,567,567,567,567,-,7,25,07/15/2025
"Dec 28, 2022",567.75,567.75,567.75,567.75,567.75,-,7,25,07/15/2025
"Dec 27, 2022",567,567,567,567,567,-,7,25,07/15/2025
"Dec 23, 2022",566.75,566.75,566.75,566.75,566.75,-,7,25,07/15/2025
"Dec 22, 2022",566.5,566.5,566.5,566.5,566.5,-,7,25,07/15/2025
"Dec 21, 2022",566.5,566.5,566.5,566.5,566.5,-,7,25,07/15/2025
"Dec 20, 2022",564.25,564.25,564.25,564.25,564.25,-,7,25,07/15/2025
"Dec 19, 2022",566.25,566.25,566.25,566.25,566.25,-,7,25,07/15/2025
"Dec 16, 2022",565.75,565.75,565.75,565.75,565.75,-,7,25,07/15/2025
"Dec 15, 2022",567.5,567.5,567.5,567.5,567.5,-,7,25,07/15/2025
